pn_id,part_number,slug,brand,equipment,confirmed_models,category,description,original_description_en,original_description_cn,model_evidence,verification,confidence,evidence_summary,source_files,page_h1,seo_title,meta_description,canonical_path,cta_text,rfq_path,import_status,last_verified_date
PN-001154,CL2110403,cl2110403,Sandvik / EIMCO,Underground LHD,ED10,Other,行星轴,,行星轴,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 151, item 9",伊泰LS190-ED10配件手册.pdf,CL2110403 — 行星轴,CL2110403 行星轴 | ED10 Spare Part,Verified part number CL2110403: 行星轴 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2110403,Request Quote,/rfq/new?partNumber=CL2110403,PUBLISHED_READY,2026-09-18
PN-001155,CL2110404,cl2110404,Sandvik / EIMCO,Underground LHD,ED10,Other,行星轴O-形圈,,行星轴O-形圈,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 151, item 10",伊泰LS190-ED10配件手册.pdf,CL2110404 — 行星轴O-形圈,CL2110404 行星轴O-形圈 | ED10 Spare Part,Verified part number CL2110404: 行星轴O-形圈 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2110404,Request Quote,/rfq/new?partNumber=CL2110404,PUBLISHED_READY,2026-09-18
PN-001186,CL2114193,cl2114193,Sandvik / EIMCO,Underground LHD,ED10,Other,齿轮内毂,,齿轮内毂,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 1",伊泰LS190-ED10配件手册.pdf,CL2114193 — 齿轮内毂,CL2114193 齿轮内毂 | ED10 Spare Part,Verified part number CL2114193: 齿轮内毂 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2114193,Request Quote,/rfq/new?partNumber=CL2114193,PUBLISHED_READY,2026-09-18
PN-001189,CL2114233,cl2114233,Sandvik / EIMCO,Underground LHD,ED10,Fastener,轴承调整螺母,,轴承调整螺母,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 2",伊泰LS190-ED10配件手册.pdf,CL2114233 — 轴承调整螺母,CL2114233 轴承调整螺母 | ED10 Spare Part,Verified part number CL2114233: 轴承调整螺母 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2114233,Request Quote,/rfq/new?partNumber=CL2114233,PUBLISHED_READY,2026-09-18
PN-001190,CL2114234,cl2114234,Sandvik / EIMCO,Underground LHD,ED10,Fastener,轴承调整螺母锁紧,,轴承调整螺母锁紧,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 3",伊泰LS190-ED10配件手册.pdf,CL2114234 — 轴承调整螺母锁紧,CL2114234 轴承调整螺母锁紧 | ED10 Spare Part,Verified part number CL2114234: 轴承调整螺母锁紧 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun,/part-number/cl2114234,Request Quote,/rfq/new?partNumber=CL2114234,PUBLISHED_READY,2026-09-18
PN-001191,CL2114235,cl2114235,Sandvik / EIMCO,Underground LHD,ED10,Other,卡环,,卡环,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 3A",伊泰LS190-ED10配件手册.pdf,CL2114235 — 卡环,CL2114235 卡环 | ED10 Spare Part,Verified part number CL2114235: 卡环 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2114235,Request Quote,/rfq/new?partNumber=CL2114235,PUBLISHED_READY,2026-09-18
PN-001150,CL2109820,cl2109820,Sandvik / EIMCO,Underground LHD,ED10,Fastener,太阳轮止推垫圈,,太阳轮止推垫圈,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 5",伊泰LS190-ED10配件手册.pdf,CL2109820 — 太阳轮止推垫圈,CL2109820 太阳轮止推垫圈 | ED10 Spare Part,Verified part number CL2109820: 太阳轮止推垫圈 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2109820,Request Quote,/rfq/new?partNumber=CL2109820,PUBLISHED_READY,2026-09-18
PN-001181,CL2112733,cl2112733,Sandvik / EIMCO,Underground LHD,ED10,Other,车轴,,车轴,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 6; ED10 parts manual page 153, item 11",伊泰LS190-ED10配件手册.pdf,CL2112733 — 车轴,CL2112733 车轴 | ED10 Spare Part,Verified part number CL2112733: 车轴 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2112733,Request Quote,/rfq/new?partNumber=CL2112733,PUBLISHED_READY,2026-09-18
PN-001146,CL2109806,cl2109806,Sandvik / EIMCO,Underground LHD,ED10,Structure,行星齿轮架安装,,行星齿轮架安装,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 7",伊泰LS190-ED10配件手册.pdf,CL2109806 — 行星齿轮架安装,CL2109806 行星齿轮架安装 | ED10 Spare Part,Verified part number CL2109806: 行星齿轮架安装 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2109806,Request Quote,/rfq/new?partNumber=CL2109806,PUBLISHED_READY,2026-09-18
PN-001090,CL106547,cl106547,Sandvik / EIMCO,Underground LHD,ED10,Structure,齿轮架安装,,齿轮架安装 | 箱体螺栓垫圈,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 8; ED10 parts manual page 157, item 16",伊泰LS190-ED10配件手册.pdf,CL106547 — 齿轮架安装,CL106547 齿轮架安装 | ED10 Spare Part,Verified part number CL106547: 齿轮架安装 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl106547,Request Quote,/rfq/new?partNumber=CL106547,PUBLISHED_READY,2026-09-18
PN-001100,CL117225,cl117225,Sandvik / EIMCO,Underground LHD,ED10,Fastener,齿轮架螺钉,,齿轮架螺钉,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 9",伊泰LS190-ED10配件手册.pdf,CL117225 — 齿轮架螺钉,CL117225 齿轮架螺钉 | ED10 Spare Part,Verified part number CL117225: 齿轮架螺钉 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl117225,Request Quote,/rfq/new?partNumber=CL117225,PUBLISHED_READY,2026-09-18
PN-001152,CL2109823,cl2109823,Sandvik / EIMCO,Underground LHD,ED10,Other,外轴承锥,,外轴承锥,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 12",伊泰LS190-ED10配件手册.pdf,CL2109823 — 外轴承锥,CL2109823 外轴承锥 | ED10 Spare Part,Verified part number CL2109823: 外轴承锥 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2109823,Request Quote,/rfq/new?partNumber=CL2109823,PUBLISHED_READY,2026-09-18
PN-001151,CL2109822,cl2109822,Sandvik / EIMCO,Underground LHD,ED10,Other,外轴承杯,,外轴承杯,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 13",伊泰LS190-ED10配件手册.pdf,CL2109822 — 外轴承杯,CL2109822 外轴承杯 | ED10 Spare Part,Verified part number CL2109822: 外轴承杯 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2109822,Request Quote,/rfq/new?partNumber=CL2109822,PUBLISHED_READY,2026-09-18
PN-001104,CL120218,cl120218,Sandvik / EIMCO,Underground LHD,ED10,Fastener,齿轮双头螺栓,,齿轮双头螺栓,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 14",伊泰LS190-ED10配件手册.pdf,CL120218 — 齿轮双头螺栓,CL120218 齿轮双头螺栓 | ED10 Spare Part,Verified part number CL120218: 齿轮双头螺栓 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl120218,Request Quote,/rfq/new?partNumber=CL120218,PUBLISHED_READY,2026-09-18
PN-001170,CL2111410,cl2111410,Sandvik / EIMCO,Underground LHD,ED10,Structure,轮毂及轴承杯安装 -包括零件13和 17,,轮毂及轴承杯安装 -包括零件13和 17,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 15",伊泰LS190-ED10配件手册.pdf,CL2111410 — 轮毂及轴承杯安装 -包括零件13和 17,CL2111410 轮毂及轴承杯安装 -包括零件13和 17 | ED10 Spare Part,Verified part number CL2111410: 轮毂及轴承杯安装 -包括零件13和 17 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on,/part-number/cl2111410,Request Quote,/rfq/new?partNumber=CL2111410,PUBLISHED_READY,2026-09-18
PN-001496,CL86D-12H,cl86d-12h,Sandvik / EIMCO,Underground LHD,ED10,Fastener,车轮双头螺栓螺母,,车轮双头螺栓螺母,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 16",伊泰LS190-ED10配件手册.pdf,CL86D-12H — 车轮双头螺栓螺母,CL86D-12H 车轮双头螺栓螺母 | ED10 Spare Part,Verified part number CL86D-12H: 车轮双头螺栓螺母 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun,/part-number/cl86d-12h,Request Quote,/rfq/new?partNumber=CL86D-12H,PUBLISHED_READY,2026-09-18
PN-001153,CL2109824,cl2109824,Sandvik / EIMCO,Underground LHD,ED10,Other,车内毂轴承杯,,车内毂轴承杯,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 17",伊泰LS190-ED10配件手册.pdf,CL2109824 — 车内毂轴承杯,CL2109824 车内毂轴承杯 | ED10 Spare Part,Verified part number CL2109824: 车内毂轴承杯 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2109824,Request Quote,/rfq/new?partNumber=CL2109824,PUBLISHED_READY,2026-09-18
PN-001111,CL127819,cl127819,Sandvik / EIMCO,Underground LHD,ED10,Other,车内毂轴承锥,,车内毂轴承锥,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 18",伊泰LS190-ED10配件手册.pdf,CL127819 — 车内毂轴承锥,CL127819 车内毂轴承锥 | ED10 Spare Part,Verified part number CL127819: 车内毂轴承锥 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl127819,Request Quote,/rfq/new?partNumber=CL127819,PUBLISHED_READY,2026-09-18
PN-001143,CL2107379,cl2107379,Sandvik / EIMCO,Underground LHD,ED10,Seal/Gasket,车毂密封,,车毂密封,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 19",伊泰LS190-ED10配件手册.pdf,CL2107379 — 车毂密封,CL2107379 车毂密封 | ED10 Spare Part,Verified part number CL2107379: 车毂密封 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2107379,Request Quote,/rfq/new?partNumber=CL2107379,PUBLISHED_READY,2026-09-18
PN-001142,CL2106610,cl2106610,Sandvik / EIMCO,Underground LHD,ED10,Seal/Gasket,车毂表面密封,,车毂表面密封,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 20",伊泰LS190-ED10配件手册.pdf,CL2106610 — 车毂表面密封,CL2106610 车毂表面密封 | ED10 Spare Part,Verified part number CL2106610: 车毂表面密封 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2106610,Request Quote,/rfq/new?partNumber=CL2106610,PUBLISHED_READY,2026-09-18
PN-001105,CL121214,cl121214,Sandvik / EIMCO,Underground LHD,ED10,Transmission/Driveline,Axle Breather,Axle Breather | BREATHER,呼吸器,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 21; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 148; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 122; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 134",SANDVIK LS 190-312 PARTS20260228.xlsx | SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx | 伊泰LS190-ED10配件手册.pdf,CL121214 — Axle Breather,CL121214 Axle Breather | ED10 Spare Part,Verified part number CL121214: Axle Breather for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on Kuangpe,/part-number/cl121214,Request Quote,/rfq/new?partNumber=CL121214,PUBLISHED_READY,2026-09-18
PN-001474,CL6C-605H,cl6c-605h,Sandvik / EIMCO,Underground LHD,ED10,Fastener,螺钉,,螺钉,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 23",伊泰LS190-ED10配件手册.pdf,CL6C-605H — 螺钉,CL6C-605H 螺钉 | ED10 Spare Part,Verified part number CL6C-605H: 螺钉 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl6c-605h,Request Quote,/rfq/new?partNumber=CL6C-605H,PUBLISHED_READY,2026-09-18
PN-001207,CL2115353,cl2115353,Sandvik / EIMCO,Underground LHD,ED10,Other,壳,,壳,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 25",伊泰LS190-ED10配件手册.pdf,CL2115353 — 壳,CL2115353 壳 | ED10 Spare Part,Verified part number CL2115353: 壳 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2115353,Request Quote,/rfq/new?partNumber=CL2115353,PUBLISHED_READY,2026-09-18
PN-001185,CL2114020,cl2114020,Sandvik / EIMCO,Underground LHD,ED10,Fastener,车轴附加双头螺栓,,车轴附加双头螺栓,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 26",伊泰LS190-ED10配件手册.pdf,CL2114020 — 车轴附加双头螺栓,CL2114020 车轴附加双头螺栓 | ED10 Spare Part,Verified part number CL2114020: 车轴附加双头螺栓 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun,/part-number/cl2114020,Request Quote,/rfq/new?partNumber=CL2114020,PUBLISHED_READY,2026-09-18
PN-001173,CL2111619,cl2111619,Sandvik / EIMCO,Underground LHD,ED10,Other,车轴,,车轴,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 27",伊泰LS190-ED10配件手册.pdf,CL2111619 — 车轴,CL2111619 车轴 | ED10 Spare Part,Verified part number CL2111619: 车轴 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2111619,Request Quote,/rfq/new?partNumber=CL2111619,PUBLISHED_READY,2026-09-18
PN-001177,CL2111947,cl2111947,Sandvik / EIMCO,Underground LHD,ED10,Seal/Gasket,车轴与壳的密封,,车轴与壳的密封,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 27A",伊泰LS190-ED10配件手册.pdf,CL2111947 — 车轴与壳的密封,CL2111947 车轴与壳的密封 | ED10 Spare Part,Verified part number CL2111947: 车轴与壳的密封 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2111947,Request Quote,/rfq/new?partNumber=CL2111947,PUBLISHED_READY,2026-09-18
PN-001179,CL2112664,cl2112664,Sandvik / EIMCO,Underground LHD,ED10,Other,刹车总成,,刹车总成 | 多片安装- 包括零件 2至29 (数量为轮端数),EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 28; ED10 parts manual page 155, item 1",伊泰LS190-ED10配件手册.pdf,CL2112664 — 刹车总成,CL2112664 刹车总成 | ED10 Spare Part,Verified part number CL2112664: 刹车总成 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2112664,Request Quote,/rfq/new?partNumber=CL2112664,PUBLISHED_READY,2026-09-18
PN-001098,CL111656,cl111656,Sandvik / EIMCO,Underground LHD,ED10,Fastener,车轴附加双头螺栓垫圈,,车轴附加双头螺栓垫圈,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 29",伊泰LS190-ED10配件手册.pdf,CL111656 — 车轴附加双头螺栓垫圈,CL111656 车轴附加双头螺栓垫圈 | ED10 Spare Part,Verified part number CL111656: 车轴附加双头螺栓垫圈 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYu,/part-number/cl111656,Request Quote,/rfq/new?partNumber=CL111656,PUBLISHED_READY,2026-09-18
PN-001472,CL64D-12H,cl64d-12h,Sandvik / EIMCO,Underground LHD,ED10,Fastener,车轴附加双头螺栓螺母,,车轴附加双头螺栓螺母,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 30",伊泰LS190-ED10配件手册.pdf,CL64D-12H — 车轴附加双头螺栓螺母,CL64D-12H 车轴附加双头螺栓螺母 | ED10 Spare Part,Verified part number CL64D-12H: 车轴附加双头螺栓螺母 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiY,/part-number/cl64d-12h,Request Quote,/rfq/new?partNumber=CL64D-12H,PUBLISHED_READY,2026-09-18
PN-001176,CL2111900,cl2111900,Sandvik / EIMCO,Underground LHD,ED10,Other,壳排放口塞子,,壳排放口塞子,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 31",伊泰LS190-ED10配件手册.pdf,CL2111900 — 壳排放口塞子,CL2111900 壳排放口塞子 | ED10 Spare Part,Verified part number CL2111900: 壳排放口塞子 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl2111900,Request Quote,/rfq/new?partNumber=CL2111900,PUBLISHED_READY,2026-09-18
PN-001086,CL1006547,cl1006547,Sandvik / EIMCO,Underground LHD,ED10,Fastener,垫圈,,垫圈,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 34",伊泰LS190-ED10配件手册.pdf,CL1006547 — 垫圈,CL1006547 垫圈 | ED10 Spare Part,Verified part number CL1006547: 垫圈 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl1006547,Request Quote,/rfq/new?partNumber=CL1006547,PUBLISHED_READY,2026-09-18
PN-001205,CL2115220,cl2115220,Sandvik / EIMCO,Underground LHD,ED10,Transmission/Driveline,差速器及车架的安装,,差速器及车架的安装,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 38",伊泰LS190-ED10配件手册.pdf,CL2115220 — 差速器及车架的安装,CL2115220 差速器及车架的安装 | ED10 Spare Part,Verified part number CL2115220: 差速器及车架的安装 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYu,/part-number/cl2115220,Request Quote,/rfq/new?partNumber=CL2115220,PUBLISHED_READY,2026-09-18
PN-001202,CL2114597,cl2114597,Sandvik / EIMCO,Underground LHD,ED10,Transmission/Driveline,差速器及车架的螺钉,,差速器及车架的螺钉,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 39",伊泰LS190-ED10配件手册.pdf,CL2114597 — 差速器及车架的螺钉,CL2114597 差速器及车架的螺钉 | ED10 Spare Part,Verified part number CL2114597: 差速器及车架的螺钉 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYu,/part-number/cl2114597,Request Quote,/rfq/new?partNumber=CL2114597,PUBLISHED_READY,2026-09-18
PN-001201,CL2114595,cl2114595,Sandvik / EIMCO,Underground LHD,ED10,Transmission/Driveline,差速器及车架的螺钉,,差速器及车架的螺钉,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 40",伊泰LS190-ED10配件手册.pdf,CL2114595 — 差速器及车架的螺钉,CL2114595 差速器及车架的螺钉 | ED10 Spare Part,Verified part number CL2114595: 差速器及车架的螺钉 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYu,/part-number/cl2114595,Request Quote,/rfq/new?partNumber=CL2114595,PUBLISHED_READY,2026-09-18
PN-001169,CL2111409,cl2111409,Sandvik / EIMCO,Underground LHD,ED10,Fastener,车毂，轴承杯及双头螺栓安装，包括零件16 至20,,车毂，轴承杯及双头螺栓安装，包括零件16 至20,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 153, item 41",伊泰LS190-ED10配件手册.pdf,CL2111409 — 车毂，轴承杯及双头螺栓安装，包括零件16 至20,CL2111409 车毂，轴承杯及双头螺栓安装，包括零件16 至20 | ED10 Spare Part,Verified part number CL2111409: 车毂，轴承杯及双头螺栓安装，包括零件16 至20 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts supplier,/part-number/cl2111409,Request Quote,/rfq/new?partNumber=CL2111409,PUBLISHED_READY,2026-09-18
