pn_id,part_number,brand,equipment,model,model_evidence,verification,evidence_summary,relation_status
PN-000487,A2U220-197640,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 7",ACTIVE
PN-000488,A2U220-197641,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 8",ACTIVE
PN-000491,A2U220-197649,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 9",ACTIVE
PN-000489,A2U220-197642,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 10",ACTIVE
PN-000490,A2U220-197643,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 11",ACTIVE
PN-000502,A2U220-197669,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 12",ACTIVE
PN-000118,246633,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 13",ACTIVE
PN-000117,246631,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 14",ACTIVE
PN-000097,114962,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 18",ACTIVE
PN-000147,445402864,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 21; ED10 parts manual page 279, item 21",ACTIVE
PN-000183,445503072,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 24",ACTIVE
PN-000466,A2U220-1911098,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 27",ACTIVE
PN-000390,A2U130-197628,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 29",ACTIVE
PN-000503,A2U220-197687,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 30",ACTIVE
PN-000368,A2U130-192046,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 31",ACTIVE
PN-000463,A2U220-1911029,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 32",ACTIVE
PN-000506,A2U220-197750,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 40",ACTIVE
PN-000627,A2U220-491239,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 41; ED10 parts manual page 304, item 6",ACTIVE
PN-000495,A2U220-197657,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 42",ACTIVE
PN-000496,A2U220-197658,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 43",ACTIVE
PN-000497,A2U220-197660,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 44",ACTIVE
PN-000498,A2U220-197661,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 45",ACTIVE
PN-000499,A2U220-197662,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 183, item 46",ACTIVE
PN-000500,A2U220-197663,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 184, item 47",ACTIVE
PN-000501,A2U220-197664,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 184, item 48",ACTIVE
PN-000504,A2U220-197692,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 184, item 49",ACTIVE
PN-000189,450061615,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 184, item 50",ACTIVE
PN-000606,A2U220-361013,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 186, item 1",ACTIVE
PN-000037,A2U220-194480,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 186, item 2; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 80",ACTIVE
PN-000057,A2U220-195086,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 186, item 3; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 118; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 224",ACTIVE
PN-000056,A2U220-396005,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 186, item 4; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 117",ACTIVE
PN-000612,A2U220-391157,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 186, item 5",ACTIVE
PN-000476,A2U220-194401,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 186, item 8",ACTIVE
PN-001857,SXA5,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 188, item 1; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 155; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 225",ACTIVE
PN-000743,A2U900-361010,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 188, item 2; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 81; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 226",ACTIVE
PN-000301,49502843,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 188, item 4",ACTIVE
PN-000445,A2U220-121135,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 190, item 1",ACTIVE
PN-000188,4455405082,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 190, item 2",ACTIVE
PN-000693,A2U900-196154,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 190, item 3",ACTIVE
PN-000218,455669044,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 190, item 6; ED10 parts manual page 209, item 8",ACTIVE
PN-000456,A2U220-162195,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 192, item 1",ACTIVE
PN-000369,A2U130-193209,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 192, item 2",ACTIVE
PN-000687,A2U900-171140,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 192, item 3",ACTIVE
PN-000841,A2U912-191021,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 192, item 4",ACTIVE
PN-000381,A2U130-193439,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 192, item 5",ACTIVE
PN-000843,A2U913-196004,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 192, item 6",ACTIVE
PN-000871,A2U913-554015,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 192, item 7",ACTIVE
PN-001818,EA6003-5,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 192, item 8",ACTIVE
PN-000379,A2U130-193436,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 192, item 9",ACTIVE
PN-001823,G754,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 192, item 10; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 153",ACTIVE
PN-001864,T4GG12,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 192, item 12",ACTIVE
PN-001594,D2900-12-240-17,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 192, item 14",ACTIVE
PN-001616,D2900-4-190-7A,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 192, item 15",ACTIVE
PN-001638,D2900-8-110-12A,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 192, item 16",ACTIVE
PN-001640,D2900-8-70-12A,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 192, item 17",ACTIVE
PN-000457,A2U220-162233,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 192, item 18",ACTIVE
PN-000137,445208807,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 192, item 19",ACTIVE
PN-000359,A2U130-191417,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 194, item 1",ACTIVE
PN-000370,A2U130-193210,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 194, item 2",ACTIVE
PN-000382,A2U130-194277,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 194, item 4",ACTIVE
PN-001885,T8GG16,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 194, item 6",ACTIVE
PN-001906,W8GA,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 194, item 7; ED10 parts manual page 214, item 28; ED10 parts manual page 216, item 20; ED10 parts manual page 223, item 22; ED10 parts manual page 257, item 16",ACTIVE
PN-000385,A2U130-195063,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 194, item 8",ACTIVE
PN-000872,A2U913-561108,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 196, item 1",ACTIVE
PN-000873,A2U913-561109,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 196, item 2",ACTIVE
PN-000874,A2U913-561110,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 196, item 3",ACTIVE
PN-000875,A2U913-561111,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 196, item 4",ACTIVE
PN-000876,A2U913-561112,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 196, item 5",ACTIVE
PN-000884,A2U913-598044,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 196, item 7",ACTIVE
PN-000877,A2U913-561113,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 196, item 8",ACTIVE
PN-000093,110237,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 1; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 219",ACTIVE
PN-000377,A2U130-193434,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 2",ACTIVE
PN-000472,A2U220-193445,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 3",ACTIVE
PN-000376,A2U130-193432,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 4",ACTIVE
PN-000104,222411,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 5",ACTIVE
PN-000105,222412,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 6",ACTIVE
PN-000106,222413,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 7",ACTIVE
PN-000107,222742,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 8",ACTIVE
PN-000109,226270,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 9",ACTIVE
PN-000110,226271,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 10",ACTIVE
PN-000455,A2U220-152015,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 11",ACTIVE
PN-000113,234221,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 12",ACTIVE
PN-000375,A2U130-193431,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 13",ACTIVE
PN-000119,247065,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 14",ACTIVE
PN-000453,A2U220-151037,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 15",ACTIVE
PN-000454,A2U220-152014,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 16",ACTIVE
PN-000358,A2U130-190122,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 17",ACTIVE
PN-001834,L210,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 18",ACTIVE
PN-001858,T10GG104,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 20",ACTIVE
PN-001859,T10GG12,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 21",ACTIVE
PN-001860,T10GG96,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 22",ACTIVE
PN-001869,T6GG16,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 23",ACTIVE
PN-001896,W10GA,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 199, item 25",ACTIVE
PN-000360,A2U130-191444,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 201, item 1",ACTIVE
PN-000361,A2U130-191445,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 201, item 2",ACTIVE
PN-000371,A2U130-193218,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 201, item 3",ACTIVE
PN-000842,A2U913-192001,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 201, item 4",ACTIVE
PN-000055,A2U900-694064,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 2; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 115",ACTIVE
PN-000011,AFP1006-5,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,ED10 manual page 203 lists AFP1006-5 in park brake/door interlock group as methane bypass valve; page 304 lists the same PN as toggle switch. Historical LS190 PO calls it ON-OFF TOGGLE SWITCH. The manual itself supports both functional descriptions.,ACTIVE
PN-000825,A2U900-690011,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 4",ACTIVE
PN-000826,A2U900-690018,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 5; 山特维克ls190-20260806.xlsx, Sheet1, row 11",ACTIVE
PN-000663,A2U220-594393,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 6; ED10 parts manual page 237, item 3; ED10 parts manual page 240, item 9",ACTIVE
PN-000830,A2U900-694078,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 7; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 116; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 190; Purchase Order-Shanxi.xlsx, Sheet1, row 25; Purchase Order-Shanxi.xlsx, Sheet1, row 34",ACTIVE
PN-000830,A2U900-694078,Sandvik / EIMCO,Underground LHD,LS190,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 7; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 116; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 190; Purchase Order-Shanxi.xlsx, Sheet1, row 25; Purchase Order-Shanxi.xlsx, Sheet1, row 34",ACTIVE
PN-001570,D227-0907,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 10",ACTIVE
PN-001792,DA82-777,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 11",ACTIVE
PN-000047,A2U900-694075,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 12; 山特维克ls190-20260806.xlsx, Sheet1, row 18; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 94; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 189; Purchase Order-Shanxi.xlsx, Sheet1, row 33",ACTIVE
PN-000047,A2U900-694075,Sandvik / EIMCO,Underground LHD,LS190,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 12; 山特维克ls190-20260806.xlsx, Sheet1, row 18; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 94; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 189; Purchase Order-Shanxi.xlsx, Sheet1, row 33",ACTIVE
PN-001518,D15-0407,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 14",ACTIVE
PN-001656,D37-0202,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 15; ED10 parts manual page 275, item 27",ACTIVE
PN-000795,A2U900-594294,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 16",ACTIVE
PN-001799,DE17-0207,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 17",ACTIVE
PN-000363,A2U130-191716,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 18",ACTIVE
PN-001565,D226-0907,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 19; ED10 parts manual page 240, item 12",ACTIVE
PN-000621,A2U220-471074,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 20",ACTIVE
PN-000628,A2U220-491241,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 21; ED10 parts manual page 304, item 17",ACTIVE
PN-000629,A2U220-491242,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 22; ED10 parts manual page 304, item 18",ACTIVE
PN-001784,DA81-020707,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 25",ACTIVE
PN-001557,D21-0402,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 26; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 40",ACTIVE
PN-000760,A2U900-471093,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 203, item 27; ED10 parts manual page 304, item 16",ACTIVE
PN-000407,A2U130-411029,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 205, item 1",ACTIVE
PN-000619,A2U220-413051,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 205, item 2",ACTIVE
PN-000852,A2U913-412006,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 205, item 3",ACTIVE
PN-000854,A2U913-413001,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 1",ACTIVE
PN-000855,A2U913-413002,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 2",ACTIVE
PN-000856,A2U913-413003,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 3",ACTIVE
PN-000857,A2U913-413004,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 4",ACTIVE
PN-000858,A2U913-413005,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 5",ACTIVE
PN-000859,A2U913-413006,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 6",ACTIVE
PN-000860,A2U913-413007,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 7; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 470",ACTIVE
PN-000861,A2U913-413008,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 8",ACTIVE
PN-000862,A2U913-413009,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 9",ACTIVE
PN-001868,T6GG,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 10",ACTIVE
PN-000863,A2U913-413010,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 11",ACTIVE
PN-000864,A2U913-413011,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 12",ACTIVE
PN-001872,T6GG24,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 13; ED10 parts manual page 225, item 6; ED10 parts manual page 283, item 6",ACTIVE
PN-000865,A2U913-413013,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 14",ACTIVE
PN-000866,A2U913-413014,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 15",ACTIVE
PN-001907,W8GF,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 16; ED10 parts manual page 216, item 21; ED10 parts manual page 223, item 21; ED10 parts manual page 235, item 19; ED10 parts manual page 254, item 9; ED10 parts manual page 257, item 15; ED10 parts manual page 319, item 15",ACTIVE
PN-000853,A2U913-412007,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 17",ACTIVE
PN-001900,W2MWM397F,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 18",ACTIVE
PN-000867,A2U913-413044,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 19; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 469",ACTIVE
PN-000868,A2U913-413045,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 207, item 20",ACTIVE
PN-000383,A2U130-194285,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 209, item 1; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 181; Purchase Order-Shanxi.xlsx, Sheet1, row 32",ACTIVE
PN-000383,A2U130-194285,Sandvik / EIMCO,Underground LHD,LS190,EXPLICIT,VERIFIED,"ED10 parts manual page 209, item 1; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 181; Purchase Order-Shanxi.xlsx, Sheet1, row 32",ACTIVE
PN-000410,A2U130-487079,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 209, item 2",ACTIVE
PN-000411,A2U130-491132,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 209, item 3",ACTIVE
PN-000413,A2U130-491175,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 209, item 4",ACTIVE
PN-000412,A2U130-491134,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 209, item 5",ACTIVE
PN-000196,450065518,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 209, item 6",ACTIVE
PN-000154,445403089,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 209, item 9",ACTIVE
PN-000182,445503070,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 209, item 10",ACTIVE
PN-000395,A2U130-255294,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 211, item 1",ACTIVE
PN-000393,A2U130-255220,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 211, item 2",ACTIVE
PN-001523,D15-27,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 211, item 3",ACTIVE
PN-001675,D41-27,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 211, item 5; ED10 parts manual page 294, item 9",ACTIVE
